# Output from hector version 1.1
run_name,Year,Ca,Ftot
rcp45_doeclim_step_conc_in2010_x4,1890,294.175,0.0216463
rcp45_doeclim_step_conc_in2010_x4,1891,294.325,0.0937119
rcp45_doeclim_step_conc_in2010_x4,1892,294.475,0.2697
rcp45_doeclim_step_conc_in2010_x4,1893,294.6,0.418617
rcp45_doeclim_step_conc_in2010_x4,1894,294.7,0.528499
rcp45_doeclim_step_conc_in2010_x4,1895,294.8,0.521344
rcp45_doeclim_step_conc_in2010_x4,1896,294.9,0.37627
rcp45_doeclim_step_conc_in2010_x4,1897,295.025,0.295605
rcp45_doeclim_step_conc_in2010_x4,1898,295.225,0.399877
rcp45_doeclim_step_conc_in2010_x4,1899,295.5,0.51571
rcp45_doeclim_step_conc_in2010_x4,1900,295.8,0.570543
rcp45_doeclim_step_conc_in2010_x4,1901,296.125,0.561536
rcp45_doeclim_step_conc_in2010_x4,1902,296.475,0.11456
rcp45_doeclim_step_conc_in2010_x4,1903,296.825,-0.278007
rcp45_doeclim_step_conc_in2010_x4,1904,297.2,0.018655
rcp45_doeclim_step_conc_in2010_x4,1905,297.625,0.37991
rcp45_doeclim_step_conc_in2010_x4,1906,298.075,0.481132
rcp45_doeclim_step_conc_in2010_x4,1907,298.5,0.459866
rcp45_doeclim_step_conc_in2010_x4,1908,298.9,0.473769
rcp45_doeclim_step_conc_in2010_x4,1909,299.3,0.542143
rcp45_doeclim_step_conc_in2010_x4,1910,299.7,0.579319
rcp45_doeclim_step_conc_in2010_x4,1911,300.075,0.593818
rcp45_doeclim_step_conc_in2010_x4,1912,300.425,0.358032
rcp45_doeclim_step_conc_in2010_x4,1913,300.775,0.257897
rcp45_doeclim_step_conc_in2010_x4,1914,301.1,0.477286
rcp45_doeclim_step_conc_in2010_x4,1915,301.4,0.587896
rcp45_doeclim_step_conc_in2010_x4,1916,301.725,0.623244
rcp45_doeclim_step_conc_in2010_x4,1917,302.075,0.639498
rcp45_doeclim_step_conc_in2010_x4,1918,302.4,0.652538
rcp45_doeclim_step_conc_in2010_x4,1919,302.7,0.652087
rcp45_doeclim_step_conc_in2010_x4,1920,303.025,0.575288
rcp45_doeclim_step_conc_in2010_x4,1921,303.4,0.560827
rcp45_doeclim_step_conc_in2010_x4,1922,303.775,0.646807
rcp45_doeclim_step_conc_in2010_x4,1923,304.125,0.668287
rcp45_doeclim_step_conc_in2010_x4,1924,304.525,0.656397
rcp45_doeclim_step_conc_in2010_x4,1925,304.975,0.658451
rcp45_doeclim_step_conc_in2010_x4,1926,305.4,0.667968
rcp45_doeclim_step_conc_in2010_x4,1927,305.825,0.667568
rcp45_doeclim_step_conc_in2010_x4,1928,306.3,0.620767
rcp45_doeclim_step_conc_in2010_x4,1929,306.775,0.573643
rcp45_doeclim_step_conc_in2010_x4,1930,307.225,0.601516
rcp45_doeclim_step_conc_in2010_x4,1931,307.7,0.629718
rcp45_doeclim_step_conc_in2010_x4,1932,308.175,0.601742
rcp45_doeclim_step_conc_in2010_x4,1933,308.6,0.613424
rcp45_doeclim_step_conc_in2010_x4,1934,309,0.654169
rcp45_doeclim_step_conc_in2010_x4,1935,309.4,0.663748
rcp45_doeclim_step_conc_in2010_x4,1936,309.75,0.6766
rcp45_doeclim_step_conc_in2010_x4,1937,310,0.675077
rcp45_doeclim_step_conc_in2010_x4,1938,310.175,0.657567
rcp45_doeclim_step_conc_in2010_x4,1939,310.3,0.656034
rcp45_doeclim_step_conc_in2010_x4,1940,310.375,0.672906
rcp45_doeclim_step_conc_in2010_x4,1941,310.375,0.680913
rcp45_doeclim_step_conc_in2010_x4,1942,310.3,0.656949
rcp45_doeclim_step_conc_in2010_x4,1943,310.2,0.64919
rcp45_doeclim_step_conc_in2010_x4,1944,310.125,0.670189
rcp45_doeclim_step_conc_in2010_x4,1945,310.1,0.680037
rcp45_doeclim_step_conc_in2010_x4,1946,310.125,0.687792
rcp45_doeclim_step_conc_in2010_x4,1947,310.2,0.681499
rcp45_doeclim_step_conc_in2010_x4,1948,310.325,0.682558
rcp45_doeclim_step_conc_in2010_x4,1949,310.5,0.679298
rcp45_doeclim_step_conc_in2010_x4,1950,310.75,0.68266
rcp45_doeclim_step_conc_in2010_x4,1951,311.1,0.677095
rcp45_doeclim_step_conc_in2010_x4,1952,311.5,0.663822
rcp45_doeclim_step_conc_in2010_x4,1953,311.925,0.64958
rcp45_doeclim_step_conc_in2010_x4,1954,312.425,0.651925
rcp45_doeclim_step_conc_in2010_x4,1955,313,0.673871
rcp45_doeclim_step_conc_in2010_x4,1956,313.6,0.687515
rcp45_doeclim_step_conc_in2010_x4,1957,314.225,0.700609
rcp45_doeclim_step_conc_in2010_x4,1958,314.848,0.709289
rcp45_doeclim_step_conc_in2010_x4,1959,315.5,0.710481
rcp45_doeclim_step_conc_in2010_x4,1960,316.272,0.64365
rcp45_doeclim_step_conc_in2010_x4,1961,317.075,0.562004
rcp45_doeclim_step_conc_in2010_x4,1962,317.795,0.496313
rcp45_doeclim_step_conc_in2010_x4,1963,318.397,0.0229907
rcp45_doeclim_step_conc_in2010_x4,1964,318.925,-0.326703
rcp45_doeclim_step_conc_in2010_x4,1965,319.647,0.00654981
rcp45_doeclim_step_conc_in2010_x4,1966,320.647,0.407334
rcp45_doeclim_step_conc_in2010_x4,1967,321.605,0.554865
rcp45_doeclim_step_conc_in2010_x4,1968,322.635,0.377708
